EnrollmentKey,EnrollmentID,StudentKey,CourseKey,ProfessorKey,OfferingKey,EnrollmentDateKey,ClassStartDateKey,ClassEndDateKey,Credits,TuitionAmountPaid,PaymentStatus,Grade
4455,E0004455,96,26,12,225,20241103,20250108,20250326,3,2146.6,Scholarship Covered,W
4456,E0004456,62,26,12,225,20241112,20250108,20250326,3,1715.0,Scholarship Covered,C+
4457,E0004457,199,26,12,225,20241217,20250108,20250326,3,1677.55,Paid In Full,B
4458,E0004458,78,26,12,225,20241224,20250108,20250326,3,1129.0,Payment Plan,B+
4459,E0004459,36,26,12,225,20241123,20250108,20250326,3,1556.0,Paid In Full,C
4460,E0004460,362,26,12,225,20241109,20250108,20250326,3,1049.0,Paid In Full,C
4461,E0004461,7,26,12,225,20241203,20250108,20250326,3,1397.0,Paid In Full,B
4462,E0004462,349,26,12,225,20241215,20250108,20250326,3,1526.0,Paid In Full,A-
4463,E0004463,85,26,12,225,20241217,20250108,20250326,3,2106.85,Paid In Full,B-
4464,E0004464,333,26,12,225,20241216,20250108,20250326,3,2589.5,Paid In Full,C+
4465,E0004465,189,26,12,225,20241130,20250108,20250326,3,1397.0,Paid In Full,A-
4466,E0004466,212,26,12,225,20241106,20250108,20250326,3,2106.85,Scholarship Covered,B
4467,E0004467,435,26,12,225,20241226,20250108,20250326,3,1900.15,Paid In Full,B-
4468,E0004468,280,26,12,225,20241022,20250108,20250326,3,1765.0,Paid In Full,C
4469,E0004469,20,26,12,225,20241202,20250108,20250326,3,1526.5,Scholarship Covered,C
4470,E0004470,500,26,12,225,20241124,20250108,20250326,3,1603.7,Paid In Full,W
4471,E0004471,411,26,12,225,20241013,20250108,20250326,3,1238.0,Paid In Full,B
4472,E0004472,467,26,12,225,20241219,20250108,20250326,3,1653.7,Payment Plan,C+
4473,E0004473,123,29,4,226,20241025,20250108,20250326,3,1514.2,Paid In Full,B+
4474,E0004474,372,29,4,226,20241024,20250108,20250326,3,2382.0,Paid In Full,B
4475,E0004475,43,29,4,226,20241215,20250108,20250326,3,959.0,Paid In Full,IP
4476,E0004476,297,29,4,226,20241029,20250108,20250326,3,1183.0,Payment Plan,C+
4477,E0004477,257,29,4,226,20241024,20250108,20250326,3,1039.0,Paid In Full,B-
4478,E0004478,463,29,4,226,20241016,20250108,20250326,3,1615.0,Payment Plan,IP
4479,E0004479,179,29,4,226,20241212,20250108,20250326,3,815.0,Paid In Full,A-
4480,E0004480,221,29,4,226,20241124,20250108,20250326,3,2183.8,Paid In Full,W
4481,E0004481,48,29,4,226,20241106,20250108,20250326,3,1633.0,Payment Plan,C+
4482,E0004482,32,29,4,226,20241022,20250108,20250326,3,2039.0,Paid In Full,A-
4483,E0004483,205,29,4,226,20241027,20250108,20250326,3,1535.0,Paid In Full,B
4484,E0004484,36,29,4,226,20241128,20250108,20250326,3,1446.0,Paid In Full,A-
4485,E0004485,291,29,4,226,20241217,20250108,20250326,3,1327.0,Paid In Full,B+
4486,E0004486,107,29,4,226,20241113,20250108,20250326,3,1183.0,Scholarship Covered,C+
4487,E0004487,449,29,4,226,20241106,20250108,20250326,3,1633.0,Payment Plan,A-
4488,E0004488,73,29,4,226,20241013,20250108,20250326,3,1535.8,Paid In Full,C
4489,E0004489,62,29,4,226,20241019,20250108,20250326,3,1565.0,Paid In Full,W
4490,E0004490,424,29,4,226,20241202,20250108,20250326,3,1391.0,Paid In Full,W
4491,E0004491,85,4,14,227,20241214,20250108,20250326,3,1783.48,Paid In Full,B
4492,E0004492,166,4,14,227,20241023,20250108,20250326,3,1460.0,Paid In Full,C+
4493,E0004493,493,4,14,227,20241224,20250108,20250326,3,1808.48,Paid In Full,B-
4494,E0004494,9,4,14,227,20241209,20250108,20250326,3,914.0,Paid In Full,C+
4495,E0004495,384,4,14,227,20241117,20250108,20250326,3,1419.45,Paid In Full,W
4496,E0004496,60,4,14,227,20241106,20250108,20250326,3,1490.0,Paid In Full,B
4497,E0004497,328,4,14,227,20241124,20250108,20250326,3,1937.75,Paid In Full,B
4498,E0004498,381,4,14,227,20241118,20250108,20250326,3,1490.0,Paid In Full,C+
4499,E0004499,271,4,14,227,20241125,20250108,20250326,3,1050.5,Paid In Full,A-
4500,E0004500,148,4,14,227,20241221,20250108,20250326,3,1490.0,Paid In Full,B-
4501,E0004501,126,4,14,227,20241207,20250108,20250326,3,1267.0,Payment Plan,A-
4502,E0004502,302,4,14,227,20241108,20250108,20250326,3,1490.0,Payment Plan,A
4503,E0004503,177,4,14,227,20241109,20250108,20250326,3,777.5,Payment Plan,B
4504,E0004504,432,4,12,228,20241105,20250108,20250326,3,914.0,Payment Plan,B-
4505,E0004505,196,4,12,228,20241016,20250108,20250326,3,1105.5,Payment Plan,W
4506,E0004506,250,4,12,228,20241124,20250108,20250326,3,857.5,Paid In Full,A
4507,E0004507,185,4,12,228,20241101,20250108,20250326,3,1817.6,Payment Plan,IP
4508,E0004508,73,4,12,228,20241218,20250108,20250326,3,1414.93,Paid In Full,C
4509,E0004509,248,4,12,228,20241221,20250108,20250326,3,1335.25,Paid In Full,B
4510,E0004510,302,4,12,228,20241030,20250108,20250326,3,1490.0,Scholarship Covered,B
4511,E0004511,174,4,12,228,20241029,20250108,20250326,3,1267.0,Paid In Full,B+
4512,E0004512,39,4,12,228,20241201,20250108,20250326,3,1255.25,Paid In Full,B-
4513,E0004513,465,4,12,228,20241206,20250108,20250326,3,1753.48,Payment Plan,B-
4514,E0004514,190,4,12,228,20241208,20250108,20250326,3,807.5,Payment Plan,B-
4515,E0004515,7,4,12,228,20241023,20250108,20250326,3,1187.0,Payment Plan,B
4516,E0004516,358,4,12,228,20241128,20250108,20250326,3,1050.5,Paid In Full,B+
4517,E0004517,463,4,12,228,20241120,20250108,20250326,3,1490.0,Paid In Full,A
4518,E0004518,309,4,12,228,20241217,20250108,20250326,3,1937.75,Payment Plan,B-
4519,E0004519,404,4,12,228,20241122,20250108,20250326,3,1242.0,Paid In Full,W
4520,E0004520,262,4,12,228,20241226,20250108,20250326,3,832.5,Paid In Full,B+
4521,E0004521,479,4,12,228,20241112,20250108,20250326,3,1515.0,Paid In Full,A
4522,E0004522,89,18,20,229,20241021,20250108,20250326,4,2439.6,Paid In Full,A-
4523,E0004523,398,18,20,229,20241119,20250108,20250326,4,2589.5,Paid In Full,B-
4524,E0004524,328,18,20,229,20241118,20250108,20250326,4,2987.0,Paid In Full,A-
4525,E0004525,50,18,20,229,20241207,20250108,20250326,4,2098.4,Paid In Full,C
4526,E0004526,262,18,20,229,20241220,20250108,20250326,4,1155.0,Payment Plan,A
4527,E0004527,321,18,20,229,20241119,20250108,20250326,4,2987.0,Paid In Full,B-
4528,E0004528,218,18,20,229,20241015,20250108,20250326,4,1185.0,Payment Plan,B+
4529,E0004529,7,18,20,229,20241207,20250108,20250326,4,1791.0,Paid In Full,B
4530,E0004530,471,18,20,229,20241111,20250108,20250326,4,1447.0,Paid In Full,C
4531,E0004531,444,18,20,229,20241208,20250108,20250326,4,1606.0,Paid In Full,C+
4532,E0004532,224,18,20,229,20241110,20250108,20250326,4,2245.0,Paid In Full,A-
4533,E0004533,79,18,20,229,20241221,20250108,20250326,4,2270.0,Paid In Full,W
4534,E0004534,245,18,20,229,20241227,20250108,20250326,4,2128.4,Paid In Full,B
4535,E0004535,382,18,20,229,20241010,20250108,20250326,4,1210.0,Paid In Full,B+
4536,E0004536,213,12,16,230,20241026,20250108,20250326,3,1948.2,Payment Plan,C
4537,E0004537,317,12,16,230,20241207,20250108,20250326,3,1315.5,Payment Plan,B-
4538,E0004538,149,12,16,230,20241207,20250108,20250326,3,957.5,Payment Plan,C
4539,E0004539,161,12,16,230,20241116,20250108,20250326,3,1540.25,Paid In Full,A
4540,E0004540,239,12,16,230,20241116,20250108,20250326,3,1840.0,Paid In Full,A
4541,E0004541,402,12,16,230,20241019,20250108,20250326,3,2397.75,Paid In Full,W
4542,E0004542,418,12,16,230,20241029,20250108,20250326,3,982.5,Paid In Full,A
4543,E0004543,466,12,16,230,20241013,20250108,20250326,3,1790.0,Paid In Full,C
4544,E0004544,183,12,16,230,20241118,20250108,20250326,3,1498.65,Paid In Full,A-
4545,E0004545,187,12,16,230,20241224,20250108,20250326,3,1748.42,Paid In Full,B-
4546,E0004546,199,12,16,230,20241020,20250108,20250326,3,1748.42,Paid In Full,W
4547,E0004547,166,12,16,230,20241015,20250108,20250326,3,1790.0,Paid In Full,C+
4548,E0004548,361,12,16,230,20241025,20250108,20250326,3,1498.65,Paid In Full,IP
4549,E0004549,284,12,16,230,20241123,20250108,20250326,3,1290.5,Scholarship Covered,C
4550,E0004550,79,12,16,230,20241104,20250108,20250326,3,1840.0,Paid In Full,C
4551,E0004551,407,12,16,230,20241012,20250108,20250326,3,1673.5,Paid In Full,B-
4552,E0004552,294,12,16,230,20241216,20250108,20250326,3,1860.81,Paid In Full,IP
4553,E0004553,334,12,16,230,20241104,20250108,20250326,3,1260.5,Payment Plan,A
4554,E0004554,406,22,6,231,20241110,20250108,20250326,4,2067.0,Payment Plan,IP
4555,E0004555,201,22,6,231,20241206,20250108,20250326,4,2122.0,Paid In Full,B
4556,E0004556,342,22,6,231,20241112,20250108,20250326,4,1542.0,Payment Plan,C
4557,E0004557,79,22,6,231,20241124,20250108,20250326,4,2470.0,Paid In Full,C+
4558,E0004558,262,22,6,231,20241107,20250108,20250326,4,1255.0,Paid In Full,C
4559,E0004559,303,22,6,231,20241120,20250108,20250326,4,3257.0,Paid In Full,A
4560,E0004560,368,22,6,231,20241126,20250108,20250326,4,3721.0,Payment Plan,B+
4561,E0004561,277,22,6,231,20241022,20250108,20250326,4,1335.0,Paid In Full,B+
4562,E0004562,322,22,6,231,20241214,20250108,20250326,4,2238.0,Payment Plan,B-
4563,E0004563,332,22,6,231,20241117,20250108,20250326,4,2067.0,Payment Plan,A
4564,E0004564,254,22,6,231,20241028,20250108,20250326,4,3257.0,Paid In Full,C
4565,E0004565,1,22,6,231,20241121,20250108,20250326,4,2317.4,Payment Plan,W
4566,E0004566,500,22,6,231,20241128,20250108,20250326,4,2252.6,Paid In Full,W
4567,E0004567,263,22,6,231,20241107,20250108,20250326,4,1716.0,Paid In Full,W
4568,E0004568,60,22,6,231,20241204,20250108,20250326,4,2415.0,Payment Plan,C+
4569,E0004569,422,22,6,231,20241219,20250108,20250326,4,2470.0,Paid In Full,A
4570,E0004570,389,22,6,231,20241211,20250108,20250326,4,2415.0,Payment Plan,IP
4571,E0004571,324,22,6,231,20241219,20250108,20250326,4,1799.0,Paid In Full,B
4572,E0004572,351,2,16,232,20241210,20250108,20250326,4,2015.0,Paid In Full,B
4573,E0004573,273,2,16,232,20241106,20250108,20250326,4,2045.0,Paid In Full,A-
4574,E0004574,406,2,16,232,20241223,20250108,20250326,4,1807.0,Payment Plan,IP
4575,E0004575,290,2,16,232,20241102,20250108,20250326,4,1469.0,Payment Plan,B-
4576,E0004576,364,2,16,232,20241031,20250108,20250326,4,1686.0,Payment Plan,IP
4577,E0004577,35,2,16,232,20241107,20250108,20250326,4,1711.0,Paid In Full,B+
4578,E0004578,172,2,16,232,20241109,20250108,20250326,4,2119.0,Paid In Full,IP
4579,E0004579,301,2,16,232,20241025,20250108,20250326,4,2094.0,Payment Plan,W
4580,E0004580,256,2,16,232,20241126,20250108,20250326,4,2248.6,Payment Plan,IP
4581,E0004581,320,2,16,232,20241123,20250108,20250326,4,2070.0,Paid In Full,B
4582,E0004582,110,2,16,232,20241117,20250108,20250326,4,2070.0,Payment Plan,B+
4583,E0004583,39,2,16,232,20241102,20250108,20250326,4,1782.0,Payment Plan,IP
4584,E0004584,153,2,16,232,20241226,20250108,20250326,4,3126.0,Payment Plan,B
4585,E0004585,324,2,16,232,20241106,20250108,20250326,4,1519.0,Paid In Full,W
4586,E0004586,197,2,16,232,20241126,20250108,20250326,4,1615.0,Paid In Full,B+
4587,E0004587,242,2,16,232,20241029,20250108,20250326,4,3071.0,Scholarship Covered,C
4588,E0004588,223,2,16,232,20241120,20250108,20250326,4,1519.0,Paid In Full,IP
4589,E0004589,169,2,16,232,20241218,20250108,20250326,4,2742.0,Paid In Full,A-
4590,E0004590,483,2,16,232,20241203,20250108,20250326,4,1302.0,Payment Plan,B
4591,E0004591,460,2,16,232,20241222,20250108,20250326,4,1055.0,Paid In Full,A
4592,E0004592,200,2,16,232,20241124,20250108,20250326,4,1391.0,Paid In Full,A
4593,E0004593,311,2,16,232,20241114,20250108,20250326,4,2095.0,Paid In Full,W
4594,E0004594,392,2,16,232,20241122,20250108,20250326,4,2045.0,Paid In Full,B-
4595,E0004595,463,2,16,232,20241117,20250108,20250326,4,2070.0,Paid In Full,C
4596,E0004596,291,2,16,232,20241206,20250108,20250326,4,1686.0,Paid In Full,B
4597,E0004597,193,2,16,232,20241104,20250108,20250326,4,2457.8,Scholarship Covered,A
4598,E0004598,185,2,16,232,20241225,20250108,20250326,4,2475.8,Payment Plan,B-
4599,E0004599,243,2,16,233,20250321,20250402,20250618,4,1277.0,Payment Plan,C+
4600,E0004600,358,2,16,233,20250208,20250402,20250618,4,1469.0,Paid In Full,C+
4601,E0004601,342,2,16,233,20250103,20250402,20250618,4,1247.0,Paid In Full,A-
4602,E0004602,327,2,16,233,20250222,20250402,20250618,4,1878.0,Payment Plan,B
4603,E0004603,72,2,16,233,20250109,20250402,20250618,4,1055.0,Payment Plan,B+
4604,E0004604,393,2,16,233,20250215,20250402,20250618,4,1711.0,Paid In Full,A
4605,E0004605,493,2,16,233,20250121,20250402,20250618,4,2482.8,Paid In Full,B
4606,E0004606,496,2,16,233,20250304,20250402,20250618,4,1327.0,Paid In Full,A-
4607,E0004607,317,2,16,233,20250315,20250402,20250618,4,1494.0,Paid In Full,B
4608,E0004608,377,2,16,233,20250203,20250402,20250618,4,1823.0,Paid In Full,A
4609,E0004609,1,2,16,233,20250125,20250402,20250618,4,1964.4,Paid In Full,B
4610,E0004610,221,2,16,233,20250312,20250402,20250618,4,2803.4,Paid In Full,B-
4611,E0004611,352,2,16,233,20250118,20250402,20250618,4,2378.2,Payment Plan,C+
4612,E0004612,451,2,16,233,20250213,20250402,20250618,4,2198.6,Paid In Full,B-
4613,E0004613,318,2,16,233,20250210,20250402,20250618,4,2045.0,Paid In Full,B-
4614,E0004614,309,2,16,233,20250302,20250402,20250618,4,2742.0,Paid In Full,B
4615,E0004615,499,2,16,233,20250206,20250402,20250618,4,1989.4,Paid In Full,A-
4616,E0004616,297,2,16,233,20250119,20250402,20250618,4,1519.0,Paid In Full,IP
4617,E0004617,148,28,4,234,20250120,20250402,20250618,3,1640.0,Payment Plan,W
4618,E0004618,7,28,4,234,20250103,20250402,20250618,3,1362.0,Paid In Full,A
4619,E0004619,104,28,4,234,20250314,20250402,20250618,3,1786.2,Payment Plan,B+
4620,E0004620,275,28,4,234,20250116,20250402,20250618,3,1606.68,Paid In Full,A-
4621,E0004621,398,28,4,234,20250103,20250402,20250618,3,1936.19,Paid In Full,B+
4622,E0004622,289,28,4,234,20250311,20250402,20250618,3,1352.15,Paid In Full,B
4623,E0004623,154,28,4,234,20250109,20250402,20250618,3,1286.25,Paid In Full,A-
4624,E0004624,206,28,4,234,20250226,20250402,20250618,3,1973.6,Payment Plan,W
4625,E0004625,322,28,4,234,20250202,20250402,20250618,3,1458.5,Payment Plan,B
4626,E0004626,250,28,4,234,20250105,20250402,20250618,3,907.5,Paid In Full,B+
4627,E0004627,412,28,4,234,20250310,20250402,20250618,3,1513.5,Scholarship Covered,C+
4628,E0004628,61,28,4,234,20250221,20250402,20250618,3,1235.5,Payment Plan,A
4629,E0004629,271,28,4,234,20250117,20250402,20250618,3,1155.5,Paid In Full,C+
4630,E0004630,168,28,4,234,20250227,20250402,20250618,3,1640.0,Paid In Full,B-
4631,E0004631,479,28,4,234,20250214,20250402,20250618,3,1610.0,Scholarship Covered,C
4632,E0004632,407,28,4,234,20250313,20250402,20250618,3,1458.5,Paid In Full,C+
4633,E0004633,418,28,4,234,20250317,20250402,20250618,3,907.5,Paid In Full,A-
4634,E0004634,280,28,4,234,20250227,20250402,20250618,3,1665.0,Paid In Full,A
4635,E0004635,78,19,11,235,20250213,20250402,20250618,5,1965.0,Scholarship Covered,A-
4636,E0004636,35,19,11,235,20250311,20250402,20250618,5,2545.0,Paid In Full,B+
4637,E0004637,475,19,11,235,20250106,20250402,20250618,5,2443.75,Scholarship Covered,B-
4638,E0004638,313,19,11,235,20250129,20250402,20250618,5,3008.62,Paid In Full,B-
4639,E0004639,278,19,11,235,20250310,20250402,20250618,5,4178.75,Scholarship Covered,A
4640,E0004640,472,19,11,235,20250203,20250402,20250618,5,2625.25,Scholarship Covered,C
4641,E0004641,429,19,11,235,20250115,20250402,20250618,5,4783.75,Paid In Full,B+
4642,E0004642,242,19,11,235,20250306,20250402,20250618,5,4813.75,Payment Plan,A-
4643,E0004643,248,19,11,235,20250129,20250402,20250618,5,2746.25,Paid In Full,W
4644,E0004644,251,19,11,235,20250313,20250402,20250618,5,3150.0,Paid In Full,IP
4645,E0004645,349,19,11,235,20250131,20250402,20250618,5,2872.5,Scholarship Covered,B+
4646,E0004646,332,19,11,235,20250110,20250402,20250618,5,2746.25,Payment Plan,C
4647,E0004647,187,19,11,235,20250227,20250402,20250618,5,2983.62,Paid In Full,B-
4648,E0004648,243,19,11,235,20250312,20250402,20250618,5,1990.0,Paid In Full,A
4649,E0004649,487,19,2,236,20250219,20250402,20250618,5,2625.25,Payment Plan,B
4650,E0004650,274,19,2,236,20250305,20250402,20250618,5,2746.25,Scholarship Covered,C+
4651,E0004651,381,19,2,236,20250228,20250402,20250618,5,3120.0,Paid In Full,A
4652,E0004652,96,19,2,236,20250117,20250402,20250618,5,3901.0,Payment Plan,A
4653,E0004653,97,19,2,236,20250116,20250402,20250618,5,1637.5,Scholarship Covered,C
4654,E0004654,430,19,2,236,20250318,20250402,20250618,5,3157.81,Payment Plan,B-
4655,E0004655,483,19,2,236,20250228,20250402,20250618,5,1910.0,Paid In Full,B-
4656,E0004656,349,19,2,236,20250206,20250402,20250618,5,2817.5,Paid In Full,B-
4657,E0004657,36,19,2,236,20250131,20250402,20250618,5,2897.5,Paid In Full,C+
4658,E0004658,161,19,2,236,20250321,20250402,20250618,5,2666.25,Payment Plan,B-
4659,E0004659,115,19,2,236,20250108,20250402,20250618,5,2212.5,Paid In Full,W
4660,E0004660,107,19,2,236,20250218,20250402,20250618,5,2267.5,Paid In Full,B
4661,E0004661,23,19,2,236,20250202,20250402,20250618,5,1910.0,Paid In Full,C+
4662,E0004662,34,19,2,236,20250306,20250402,20250618,5,3008.62,Paid In Full,B
4663,E0004663,494,19,2,236,20250117,20250402,20250618,5,3691.56,Paid In Full,IP
4664,E0004664,353,19,2,236,20250104,20250402,20250618,5,2897.5,Paid In Full,B
4665,E0004665,206,19,2,236,20250317,20250402,20250618,5,3846.0,Paid In Full,C
4666,E0004666,434,19,2,236,20250306,20250402,20250618,5,3800.38,Payment Plan,A
4667,E0004667,263,19,2,236,20250227,20250402,20250618,5,2136.88,Scholarship Covered,W
4668,E0004668,475,19,2,236,20250216,20250402,20250618,5,2443.75,Paid In Full,IP
4669,E0004669,170,24,11,237,20250110,20250402,20250618,4,2045.0,Scholarship Covered,B-
4670,E0004670,392,24,11,237,20250308,20250402,20250618,4,2070.0,Paid In Full,B-
4671,E0004671,12,24,11,237,20250317,20250402,20250618,4,1711.0,Payment Plan,C+
4672,E0004672,166,24,11,237,20250307,20250402,20250618,4,2045.0,Paid In Full,W
4673,E0004673,257,24,11,237,20250312,20250402,20250618,4,1277.0,Paid In Full,C
4674,E0004674,91,24,11,237,20250316,20250402,20250618,4,1711.0,Paid In Full,C+
4675,E0004675,199,24,11,237,20250201,20250402,20250618,4,1939.4,Paid In Full,IP
4676,E0004676,404,24,11,237,20250219,20250402,20250618,4,1631.0,Payment Plan,W
4677,E0004677,453,24,11,237,20250115,20250402,20250618,4,1519.0,Payment Plan,C
4678,E0004678,253,24,11,237,20250304,20250402,20250618,4,1964.4,Paid In Full,B+
4679,E0004679,193,24,11,237,20250114,20250402,20250618,4,2482.8,Payment Plan,B+
4680,E0004680,434,24,11,237,20250302,20250402,20250618,4,2457.8,Paid In Full,W
4681,E0004681,289,24,2,238,20250112,20250402,20250618,4,1705.2,Paid In Full,B
4682,E0004682,168,24,2,238,20250216,20250402,20250618,4,2095.0,Scholarship Covered,C+
4683,E0004683,31,24,2,238,20250313,20250402,20250618,4,2507.8,Paid In Full,B
4684,E0004684,334,24,2,238,20250313,20250402,20250618,4,1494.0,Paid In Full,IP
4685,E0004685,393,24,2,238,20250209,20250402,20250618,4,1686.0,Payment Plan,B+
4686,E0004686,398,24,2,238,20250124,20250402,20250618,4,2407.0,Paid In Full,B-
4687,E0004687,265,24,2,238,20250315,20250402,20250618,4,1439.0,Scholarship Covered,B-
4688,E0004688,328,24,2,238,20250303,20250402,20250618,4,2767.0,Payment Plan,C
4689,E0004689,417,24,2,238,20250308,20250402,20250618,4,2248.6,Paid In Full,A-
4690,E0004690,238,24,2,238,20250209,20250402,20250618,4,1711.0,Paid In Full,B
4691,E0004691,324,24,2,238,20250206,20250402,20250618,4,1494.0,Paid In Full,C+
4692,E0004692,376,24,2,238,20250127,20250402,20250618,4,1631.0,Payment Plan,B-
4693,E0004693,317,24,2,238,20250126,20250402,20250618,4,1439.0,Paid In Full,W
4694,E0004694,490,24,2,238,20250322,20250402,20250618,4,2555.8,Paid In Full,A
4695,E0004695,382,24,2,238,20250118,20250402,20250618,4,1085.0,Paid In Full,B+
4696,E0004696,387,24,2,238,20250201,20250402,20250618,4,2039.0,Payment Plan,B
4697,E0004697,13,24,2,238,20250210,20250402,20250618,4,2298.2,Paid In Full,IP
4698,E0004698,469,24,2,238,20250216,20250402,20250618,4,1085.0,Paid In Full,B+
4699,E0004699,309,24,2,238,20250113,20250402,20250618,4,2717.0,Paid In Full,B
4700,E0004700,35,3,21,239,20250120,20250402,20250618,4,1711.0,Paid In Full,A-
4701,E0004701,438,3,21,239,20250217,20250402,20250618,4,2070.0,Paid In Full,C
4702,E0004702,483,3,21,239,20250108,20250402,20250618,4,1247.0,Paid In Full,B+
4703,E0004703,404,3,21,239,20250127,20250402,20250618,4,1711.0,Paid In Full,IP
