donation_id,donor_id,date,amount,campaign
DN00012711,D01321,2025-03-07,50,Back to School
DN00012712,D01321,2025-04-17,50,Year-End Giving
DN00012713,D01321,2025-05-28,75,Year-End Giving
DN00012714,D01321,2025-06-03,75,Year-End Giving
DN00012715,D01321,2025-07-11,50,Annual Gala
DN00012716,D01321,2025-08-04,500,Spring Appeal
DN00012717,D01321,2025-09-16,25,Spring Appeal
DN00012718,D01322,2023-03-02,1000,Annual Gala
DN00012719,D01322,2023-09-14,50,Back to School
DN00012720,D01322,2024-03-20,100,Spring Appeal
DN00012721,D01322,2024-09-01,75,Back to School
DN00012722,D01322,2025-03-01,2500,Spring Appeal
DN00012723,D01322,2025-09-26,150,Spring Appeal
DN00012724,D01323,2023-01-14,500,Summer Drive
DN00012725,D01323,2023-02-02,1000,Spring Appeal
DN00012726,D01323,2023-03-22,250,Annual Gala
DN00012727,D01323,2023-04-15,2500,Annual Gala
DN00012728,D01323,2023-05-12,1500,Annual Gala
DN00012729,D01323,2023-06-08,100,Back to School
DN00012730,D01323,2023-07-01,1500,Summer Drive
DN00012731,D01323,2023-08-13,500,Summer Drive
DN00012732,D01323,2023-09-07,500,Spring Appeal
DN00012733,D01323,2023-10-12,50,Summer Drive
DN00012734,D01323,2023-11-03,100,Spring Appeal
DN00012735,D01323,2023-12-08,1500,Summer Drive
DN00012736,D01323,2024-01-19,100,Summer Drive
DN00012737,D01323,2024-02-24,100,Annual Gala
DN00012738,D01323,2024-03-01,75,Summer Drive
DN00012739,D01323,2024-04-02,150,Back to School
DN00012740,D01323,2024-05-26,250,Annual Gala
DN00012741,D01323,2024-06-14,500,Summer Drive
DN00012742,D01323,2024-07-11,1000,Annual Gala
DN00012743,D01323,2024-08-16,150,Year-End Giving
DN00012744,D01323,2024-09-06,75,Spring Appeal
DN00012745,D01323,2024-10-15,1500,Back to School
DN00012746,D01323,2024-11-14,75,Annual Gala
DN00012747,D01323,2024-12-09,150,Summer Drive
DN00012748,D01323,2025-01-27,500,Summer Drive
DN00012749,D01323,2025-02-21,50,Back to School
DN00012750,D01323,2025-03-03,25,Year-End Giving
DN00012751,D01323,2025-04-19,75,Summer Drive
DN00012752,D01323,2025-05-09,100,Year-End Giving
DN00012753,D01323,2025-06-23,50,Spring Appeal
DN00012754,D01323,2025-07-17,1000,Summer Drive
DN00012755,D01323,2025-08-26,500,Annual Gala
DN00012756,D01323,2025-09-03,50,Summer Drive
DN00012757,D01324,2023-03-24,500,Annual Gala
DN00012758,D01324,2023-09-18,250,Annual Gala
DN00012759,D01324,2024-03-26,50,Summer Drive
DN00012760,D01324,2024-09-19,100,Back to School
DN00012761,D01324,2025-03-12,250,Annual Gala
DN00012762,D01324,2025-09-12,100,Spring Appeal
DN00012763,D01325,2023-02-28,250,Annual Gala
DN00012764,D01325,2023-05-07,1500,Summer Drive
DN00012765,D01325,2023-08-19,150,Year-End Giving
DN00012766,D01325,2023-11-05,1000,Back to School
DN00012767,D01325,2024-02-11,150,Year-End Giving
DN00012768,D01325,2024-05-23,100,Annual Gala
DN00012769,D01325,2024-08-04,25,Back to School
DN00012770,D01325,2024-11-08,50,Annual Gala
DN00012771,D01325,2025-02-23,25,Back to School
DN00012772,D01325,2025-05-27,500,Spring Appeal
DN00012773,D01325,2025-08-05,500,Back to School
DN00012774,D01326,2023-12-22,75,Year-End Giving
DN00012775,D01326,2024-12-24,25,Year-End Giving
DN00012776,D01327,2023-01-15,150,Spring Appeal
DN00012777,D01327,2023-02-05,1500,Annual Gala
DN00012778,D01327,2023-03-02,500,Spring Appeal
DN00012779,D01327,2023-04-19,1000,Spring Appeal
DN00012780,D01327,2023-05-20,1000,Spring Appeal
DN00012781,D01327,2023-06-09,2500,Year-End Giving
DN00012782,D01327,2023-07-11,50,Year-End Giving
DN00012783,D01327,2023-08-24,100,Back to School
DN00012784,D01327,2023-09-09,250,Annual Gala
DN00012785,D01327,2023-10-09,150,Summer Drive
DN00012786,D01327,2023-11-20,150,Spring Appeal
DN00012787,D01327,2023-12-21,150,Spring Appeal
DN00012788,D01327,2024-01-07,75,Year-End Giving
DN00012789,D01327,2024-02-20,50,Annual Gala
DN00012790,D01327,2024-03-10,500,Back to School
DN00012791,D01327,2024-04-28,1000,Summer Drive
DN00012792,D01327,2024-05-25,500,Summer Drive
DN00012793,D01327,2024-06-05,500,Year-End Giving
DN00012794,D01327,2024-07-19,1000,Back to School
DN00012795,D01327,2024-08-04,500,Summer Drive
DN00012796,D01327,2024-09-17,1500,Spring Appeal
DN00012797,D01327,2024-10-19,75,Year-End Giving
DN00012798,D01327,2024-11-09,25,Annual Gala
DN00012799,D01327,2024-12-13,75,Annual Gala
DN00012800,D01327,2025-01-26,100,Annual Gala
DN00012801,D01327,2025-02-14,100,Annual Gala
DN00012802,D01327,2025-03-12,2500,Annual Gala
DN00012803,D01327,2025-04-03,2500,Summer Drive
DN00012804,D01327,2025-05-12,500,Annual Gala
DN00012805,D01327,2025-06-27,1500,Back to School
DN00012806,D01327,2025-07-06,2500,Back to School
DN00012807,D01327,2025-08-09,150,Back to School
DN00012808,D01327,2025-09-06,250,Year-End Giving
DN00012809,D01328,2023-09-15,1000,Year-End Giving
DN00012810,D01328,2024-09-13,150,Spring Appeal
DN00012811,D01328,2025-09-08,75,Summer Drive
DN00012812,D01329,2023-01-20,150,Back to School
DN00012813,D01329,2024-01-23,1000,Annual Gala
DN00012814,D01329,2025-01-15,500,Summer Drive
DN00012815,D01330,2023-11-26,150,Back to School
DN00012816,D01330,2024-11-19,1500,Annual Gala
DN00012817,D01331,2023-04-06,500,Year-End Giving
DN00012818,D01331,2024-04-26,100,Back to School
DN00012819,D01331,2025-04-26,75,Year-End Giving
DN00012820,D01332,2023-01-19,25,Spring Appeal
DN00012821,D01332,2023-04-04,1000,Spring Appeal
DN00012822,D01332,2023-07-22,150,Back to School
DN00012823,D01332,2023-10-23,75,Back to School
DN00012824,D01332,2024-01-20,100,Year-End Giving
DN00012825,D01332,2024-04-19,25,Year-End Giving
DN00012826,D01332,2024-07-09,1000,Back to School
DN00012827,D01332,2024-10-13,1500,Summer Drive
DN00012828,D01332,2025-01-12,2500,Year-End Giving
DN00012829,D01332,2025-04-25,1500,Summer Drive
DN00012830,D01332,2025-07-17,75,Summer Drive
DN00012831,D01333,2023-11-10,1000,Annual Gala
DN00012832,D01333,2024-11-22,250,Summer Drive
DN00012833,D01334,2023-01-09,1500,Back to School
DN00012834,D01334,2023-02-23,2500,Spring Appeal
DN00012835,D01334,2023-03-28,250,Spring Appeal
DN00012836,D01334,2023-04-19,1000,Annual Gala
DN00012837,D01334,2023-05-27,500,Annual Gala
DN00012838,D01334,2023-06-26,500,Year-End Giving
DN00012839,D01334,2023-07-21,1000,Spring Appeal
DN00012840,D01334,2023-08-02,2500,Summer Drive
DN00012841,D01334,2023-09-23,500,Summer Drive
DN00012842,D01334,2023-10-26,1000,Back to School
DN00012843,D01334,2023-11-01,2500,Annual Gala
DN00012844,D01334,2023-12-06,1500,Summer Drive
DN00012845,D01334,2024-01-06,250,Annual Gala
DN00012846,D01334,2024-02-04,50,Year-End Giving
DN00012847,D01334,2024-03-21,1500,Year-End Giving
DN00012848,D01334,2024-04-04,25,Back to School
DN00012849,D01334,2024-05-01,150,Spring Appeal
DN00012850,D01334,2024-06-28,1000,Spring Appeal
DN00012851,D01334,2024-07-05,1500,Year-End Giving
DN00012852,D01334,2024-08-20,2500,Year-End Giving
DN00012853,D01334,2024-09-18,500,Spring Appeal
DN00012854,D01334,2024-10-11,25,Back to School
DN00012855,D01334,2024-11-12,1500,Summer Drive
DN00012856,D01334,2024-12-24,1000,Back to School
DN00012857,D01334,2025-01-28,25,Spring Appeal
DN00012858,D01334,2025-02-09,75,Spring Appeal
DN00012859,D01334,2025-03-03,75,Summer Drive
DN00012860,D01334,2025-04-16,1500,Year-End Giving
DN00012861,D01334,2025-05-13,250,Annual Gala
DN00012862,D01334,2025-06-16,50,Back to School
DN00012863,D01334,2025-07-22,150,Summer Drive
DN00012864,D01334,2025-08-12,250,Spring Appeal
DN00012865,D01334,2025-09-23,100,Summer Drive
DN00012866,D01335,2023-01-24,150,Spring Appeal
DN00012867,D01335,2024-01-03,500,Spring Appeal
DN00012868,D01335,2025-01-08,500,Summer Drive
DN00012869,D01336,2023-01-15,150,Year-End Giving
DN00012870,D01336,2023-02-14,150,Summer Drive
DN00012871,D01336,2023-03-11,1500,Year-End Giving
DN00012872,D01336,2023-04-11,250,Spring Appeal
DN00012873,D01336,2023-05-19,100,Annual Gala
DN00012874,D01336,2023-06-16,25,Back to School
DN00012875,D01336,2023-07-09,150,Spring Appeal
DN00012876,D01336,2023-08-13,250,Summer Drive
DN00012877,D01336,2023-09-03,150,Year-End Giving
DN00012878,D01336,2023-10-25,2500,Back to School
DN00012879,D01336,2023-11-16,75,Summer Drive
DN00012880,D01336,2023-12-14,25,Annual Gala
DN00012881,D01336,2024-01-11,150,Spring Appeal
DN00012882,D01336,2024-02-21,100,Year-End Giving
DN00012883,D01336,2024-03-21,150,Annual Gala
DN00012884,D01336,2024-04-26,100,Spring Appeal
DN00012885,D01336,2024-05-05,75,Year-End Giving
DN00012886,D01336,2024-06-01,1000,Annual Gala
DN00012887,D01336,2024-07-28,1000,Back to School
DN00012888,D01336,2024-08-07,100,Year-End Giving
DN00012889,D01336,2024-09-19,150,Summer Drive
DN00012890,D01336,2024-10-09,50,Summer Drive
DN00012891,D01336,2024-11-18,50,Spring Appeal
DN00012892,D01336,2024-12-17,500,Year-End Giving
DN00012893,D01336,2025-01-24,1500,Year-End Giving
DN00012894,D01336,2025-02-06,25,Year-End Giving
DN00012895,D01336,2025-03-26,50,Annual Gala
DN00012896,D01336,2025-04-23,75,Spring Appeal
DN00012897,D01336,2025-05-17,1500,Year-End Giving
DN00012898,D01336,2025-06-23,50,Summer Drive
DN00012899,D01336,2025-07-04,75,Summer Drive
DN00012900,D01336,2025-08-15,50,Back to School
DN00012901,D01336,2025-09-07,500,Summer Drive
DN00012902,D01337,2023-06-11,250,Annual Gala
DN00012903,D01337,2024-06-18,2500,Back to School
DN00012904,D01337,2025-06-22,150,Spring Appeal
DN00012905,D01338,2023-08-13,100,Annual Gala
DN00012906,D01338,2024-08-10,500,Back to School
DN00012907,D01338,2025-08-26,150,Year-End Giving
DN00012908,D01339,2023-01-06,1500,Summer Drive
DN00012909,D01339,2023-02-25,1500,Annual Gala
DN00012910,D01339,2023-03-05,500,Year-End Giving
DN00012911,D01339,2023-04-14,1000,Annual Gala
DN00012912,D01339,2023-05-13,2500,Back to School
DN00012913,D01339,2023-06-17,1000,Year-End Giving
DN00012914,D01339,2023-07-16,50,Spring Appeal
DN00012915,D01339,2023-08-25,75,Summer Drive
DN00012916,D01339,2023-09-17,250,Summer Drive
DN00012917,D01339,2023-10-03,25,Year-End Giving
DN00012918,D01339,2023-11-23,50,Annual Gala
DN00012919,D01339,2023-12-04,50,Back to School
DN00012920,D01339,2024-01-12,1000,Back to School
DN00012921,D01339,2024-02-05,1000,Annual Gala
DN00012922,D01339,2024-03-15,250,Annual Gala
DN00012923,D01339,2024-04-17,150,Annual Gala
DN00012924,D01339,2024-05-22,1500,Summer Drive
DN00012925,D01339,2024-06-16,75,Annual Gala
DN00012926,D01339,2024-07-23,1500,Year-End Giving
DN00012927,D01339,2024-08-04,1500,Year-End Giving
DN00012928,D01339,2024-09-28,1500,Annual Gala
DN00012929,D01339,2024-10-21,75,Annual Gala
DN00012930,D01339,2024-11-01,1500,Back to School
DN00012931,D01339,2024-12-08,250,Annual Gala
DN00012932,D01339,2025-01-23,1500,Annual Gala
DN00012933,D01339,2025-02-25,150,Summer Drive
DN00012934,D01339,2025-03-04,2500,Back to School
DN00012935,D01339,2025-04-02,50,Annual Gala
DN00012936,D01339,2025-05-02,250,Spring Appeal
DN00012937,D01339,2025-06-08,250,Year-End Giving
DN00012938,D01339,2025-07-25,2500,Summer Drive
DN00012939,D01339,2025-08-05,75,Back to School
DN00012940,D01339,2025-09-21,150,Spring Appeal
DN00012941,D01340,2023-03-10,150,Annual Gala
DN00012942,D01340,2023-06-04,2500,Year-End Giving
DN00012943,D01340,2023-09-15,150,Spring Appeal
DN00012944,D01340,2023-12-24,75,Spring Appeal
DN00012945,D01340,2024-03-10,50,Back to School
DN00012946,D01340,2024-06-05,250,Summer Drive
DN00012947,D01340,2024-09-04,500,Year-End Giving
DN00012948,D01340,2024-12-08,25,Back to School
DN00012949,D01340,2025-03-03,1000,Summer Drive
DN00012950,D01340,2025-06-10,1000,Year-End Giving
DN00012951,D01340,2025-09-20,500,Spring Appeal
DN00012952,D01341,2023-02-08,1500,Annual Gala
DN00012953,D01341,2023-05-24,150,Spring Appeal
DN00012954,D01341,2023-08-25,50,Summer Drive
DN00012955,D01341,2023-11-13,500,Annual Gala
DN00012956,D01341,2024-02-07,25,Spring Appeal
DN00012957,D01341,2024-05-09,1500,Spring Appeal
DN00012958,D01341,2024-08-19,1500,Spring Appeal
DN00012959,D01341,2024-11-01,2500,Annual Gala
DN00012960,D01341,2025-02-12,500,Year-End Giving
DN00012961,D01341,2025-05-10,150,Summer Drive
DN00012962,D01341,2025-08-07,150,Back to School
DN00012963,D01342,2023-02-01,150,Annual Gala
DN00012964,D01342,2023-05-24,250,Spring Appeal
DN00012965,D01342,2023-08-23,1500,Annual Gala
DN00012966,D01342,2023-11-20,100,Year-End Giving
DN00012967,D01342,2024-02-21,1500,Back to School
DN00012968,D01342,2024-05-18,75,Summer Drive
DN00012969,D01342,2024-08-17,250,Annual Gala
DN00012970,D01342,2024-11-13,25,Annual Gala
DN00012971,D01342,2025-02-19,500,Annual Gala
DN00012972,D01342,2025-05-16,100,Summer Drive
DN00012973,D01342,2025-08-14,100,Annual Gala
DN00012974,D01343,2023-09-11,75,Year-End Giving
DN00012975,D01343,2024-09-02,250,Back to School
DN00012976,D01343,2025-09-27,250,Summer Drive
DN00012977,D01344,2023-06-24,75,Summer Drive
DN00012978,D01344,2024-06-28,500,Year-End Giving
DN00012979,D01344,2025-06-11,1500,Year-End Giving
DN00012980,D01345,2023-01-24,100,Year-End Giving
DN00012981,D01345,2023-04-03,75,Spring Appeal
DN00012982,D01345,2023-07-19,500,Spring Appeal
DN00012983,D01345,2023-10-12,25,Spring Appeal
DN00012984,D01345,2024-01-13,500,Year-End Giving
DN00012985,D01345,2024-04-08,500,Back to School
DN00012986,D01345,2024-07-13,150,Summer Drive
DN00012987,D01345,2024-10-02,2500,Year-End Giving
DN00012988,D01345,2025-01-04,500,Year-End Giving
DN00012989,D01345,2025-04-04,150,Year-End Giving
DN00012990,D01345,2025-07-12,150,Summer Drive
DN00012991,D01346,2023-01-01,50,Annual Gala
DN00012992,D01346,2023-02-21,1500,Year-End Giving
DN00012993,D01346,2023-03-15,50,Summer Drive
DN00012994,D01346,2023-04-20,75,Summer Drive
DN00012995,D01346,2023-05-03,250,Summer Drive
DN00012996,D01346,2023-06-02,250,Summer Drive
DN00012997,D01346,2023-07-26,2500,Back to School
DN00012998,D01346,2023-08-07,100,Year-End Giving
DN00012999,D01346,2023-09-25,500,Annual Gala
DN00013000,D01346,2023-10-17,1000,Annual Gala
DN00013001,D01346,2023-11-24,25,Spring Appeal
DN00013002,D01346,2023-12-23,1500,Back to School
DN00013003,D01346,2024-01-28,50,Annual Gala
DN00013004,D01346,2024-02-02,75,Back to School
DN00013005,D01346,2024-03-26,2500,Spring Appeal
DN00013006,D01346,2024-04-15,1000,Year-End Giving
DN00013007,D01346,2024-05-20,2500,Summer Drive
DN00013008,D01346,2024-06-17,25,Spring Appeal
DN00013009,D01346,2024-07-19,1500,Spring Appeal
DN00013010,D01346,2024-08-13,50,Summer Drive
DN00013011,D01346,2024-09-01,25,Summer Drive
DN00013012,D01346,2024-10-17,100,Annual Gala
DN00013013,D01346,2024-11-12,250,Back to School
DN00013014,D01346,2024-12-23,1000,Spring Appeal
DN00013015,D01346,2025-01-24,100,Summer Drive
DN00013016,D01346,2025-02-26,2500,Back to School
DN00013017,D01346,2025-03-03,100,Year-End Giving
DN00013018,D01346,2025-04-01,50,Year-End Giving
DN00013019,D01346,2025-05-08,50,Spring Appeal
DN00013020,D01346,2025-06-04,1000,Annual Gala
DN00013021,D01346,2025-07-04,50,Spring Appeal
DN00013022,D01346,2025-08-17,1000,Back to School
DN00013023,D01346,2025-09-27,1500,Annual Gala
DN00013024,D01347,2023-09-22,500,Spring Appeal
DN00013025,D01347,2024-09-17,50,Back to School
DN00013026,D01347,2025-09-08,1000,Back to School
DN00013027,D01348,2023-01-01,100,Summer Drive
DN00013028,D01348,2023-02-25,50,Year-End Giving
DN00013029,D01348,2023-03-16,25,Spring Appeal
DN00013030,D01348,2023-04-05,100,Spring Appeal
DN00013031,D01348,2023-05-03,25,Annual Gala
DN00013032,D01348,2023-06-15,100,Year-End Giving
DN00013033,D01348,2023-07-25,150,Summer Drive
DN00013034,D01348,2023-08-12,500,Spring Appeal
DN00013035,D01348,2023-09-16,150,Back to School
DN00013036,D01348,2023-10-19,100,Year-End Giving
DN00013037,D01348,2023-11-03,50,Year-End Giving
DN00013038,D01348,2023-12-26,500,Summer Drive
DN00013039,D01348,2024-01-23,100,Spring Appeal
DN00013040,D01348,2024-02-13,150,Year-End Giving
DN00013041,D01348,2024-03-25,25,Spring Appeal
DN00013042,D01348,2024-04-24,1000,Spring Appeal
DN00013043,D01348,2024-05-21,25,Spring Appeal
DN00013044,D01348,2024-06-05,25,Summer Drive
DN00013045,D01348,2024-07-08,1500,Year-End Giving
DN00013046,D01348,2024-08-03,75,Summer Drive
DN00013047,D01348,2024-09-25,2500,Summer Drive
DN00013048,D01348,2024-10-12,100,Year-End Giving
DN00013049,D01348,2024-11-18,1500,Spring Appeal
DN00013050,D01348,2024-12-20,50,Annual Gala
DN00013051,D01348,2025-01-09,150,Back to School
DN00013052,D01348,2025-02-26,500,Back to School
DN00013053,D01348,2025-03-26,500,Year-End Giving
DN00013054,D01348,2025-04-22,25,Annual Gala
DN00013055,D01348,2025-05-19,1000,Summer Drive
DN00013056,D01348,2025-06-10,1500,Annual Gala
DN00013057,D01348,2025-07-18,500,Year-End Giving
DN00013058,D01348,2025-08-19,50,Summer Drive
DN00013059,D01348,2025-09-06,100,Year-End Giving
DN00013060,D01349,2023-11-24,2500,Back to School
DN00013061,D01349,2024-11-21,50,Year-End Giving
DN00013062,D01350,2023-10-21,50,Summer Drive
DN00013063,D01350,2024-10-08,500,Spring Appeal
DN00013064,D01351,2023-05-17,1500,Spring Appeal
DN00013065,D01351,2024-05-07,75,Summer Drive
DN00013066,D01351,2025-05-06,100,Year-End Giving
DN00013067,D01352,2023-05-16,1000,Summer Drive
DN00013068,D01352,2024-05-20,100,Annual Gala
DN00013069,D01352,2025-05-24,75,Annual Gala
DN00013070,D01353,2023-03-15,250,Annual Gala
DN00013071,D01353,2023-06-15,1500,Annual Gala
DN00013072,D01353,2023-09-16,1000,Summer Drive
DN00013073,D01353,2023-12-07,1500,Summer Drive
DN00013074,D01353,2024-03-08,50,Spring Appeal
DN00013075,D01353,2024-06-18,500,Year-End Giving
DN00013076,D01353,2024-09-27,250,Annual Gala
DN00013077,D01353,2024-12-10,50,Summer Drive
DN00013078,D01353,2025-03-19,1000,Spring Appeal
DN00013079,D01353,2025-06-11,150,Year-End Giving
DN00013080,D01353,2025-09-19,2500,Summer Drive
DN00013081,D01354,2023-01-04,1000,Spring Appeal
DN00013082,D01354,2023-02-06,500,Annual Gala
DN00013083,D01354,2023-03-04,250,Annual Gala
DN00013084,D01354,2023-04-10,75,Spring Appeal
DN00013085,D01354,2023-05-08,100,Spring Appeal
DN00013086,D01354,2023-06-26,150,Annual Gala
DN00013087,D01354,2023-07-24,50,Back to School
DN00013088,D01354,2023-08-09,1000,Annual Gala
DN00013089,D01354,2023-09-01,50,Year-End Giving
DN00013090,D01354,2023-10-06,100,Back to School
DN00013091,D01354,2023-11-17,2500,Year-End Giving
DN00013092,D01354,2023-12-18,25,Annual Gala
DN00013093,D01354,2024-01-05,2500,Spring Appeal
DN00013094,D01354,2024-02-21,1000,Summer Drive
DN00013095,D01354,2024-03-12,250,Spring Appeal
DN00013096,D01354,2024-04-26,2500,Summer Drive
DN00013097,D01354,2024-05-02,1000,Spring Appeal
DN00013098,D01354,2024-06-23,1500,Spring Appeal
DN00013099,D01354,2024-07-16,150,Spring Appeal
DN00013100,D01354,2024-08-27,250,Summer Drive
DN00013101,D01354,2024-09-01,500,Back to School
DN00013102,D01354,2024-10-04,50,Summer Drive
DN00013103,D01354,2024-11-12,150,Year-End Giving
DN00013104,D01354,2024-12-01,1000,Annual Gala
DN00013105,D01354,2025-01-24,1500,Summer Drive
DN00013106,D01354,2025-02-25,500,Back to School
DN00013107,D01354,2025-03-26,150,Back to School
DN00013108,D01354,2025-04-15,1000,Annual Gala
DN00013109,D01354,2025-05-19,75,Summer Drive
DN00013110,D01354,2025-06-16,75,Summer Drive
DN00013111,D01354,2025-07-06,100,Year-End Giving
DN00013112,D01354,2025-08-27,50,Summer Drive
DN00013113,D01354,2025-09-02,25,Year-End Giving
DN00013114,D01355,2023-01-14,500,Year-End Giving
DN00013115,D01355,2023-07-23,1500,Back to School
DN00013116,D01355,2024-01-28,150,Spring Appeal
DN00013117,D01355,2024-07-18,50,Year-End Giving
DN00013118,D01355,2025-01-22,1500,Spring Appeal
DN00013119,D01355,2025-07-14,500,Summer Drive
DN00013120,D01356,2023-03-19,500,Year-End Giving
DN00013121,D01356,2024-03-17,1000,Back to School
DN00013122,D01356,2025-03-03,75,Back to School
DN00013123,D01357,2023-04-24,1500,Back to School
DN00013124,D01357,2024-04-01,1000,Annual Gala
DN00013125,D01357,2025-04-12,75,Year-End Giving
DN00013126,D01358,2023-01-18,50,Year-End Giving
DN00013127,D01358,2023-07-12,1000,Annual Gala
DN00013128,D01358,2024-01-07,250,Year-End Giving
DN00013129,D01358,2024-07-14,25,Annual Gala
DN00013130,D01358,2025-01-16,50,Summer Drive
DN00013131,D01358,2025-07-12,75,Summer Drive
DN00013132,D01359,2023-08-13,25,Year-End Giving
DN00013133,D01359,2024-08-13,250,Annual Gala
DN00013134,D01359,2025-08-19,50,Summer Drive
DN00013135,D01360,2023-01-16,150,Summer Drive
