youth_id,assessment_date,literacy_score,digital_learning_completion
Y0998,2024-10-15,74,63
Y0999,2024-10-15,69,69
Y1000,2024-10-15,68,64
Y1001,2024-10-15,75,64
Y1002,2024-10-15,78,78
Y1003,2024-10-15,76,73
Y1004,2024-10-15,73,54
Y1005,2024-10-15,61,55
Y1006,2024-10-15,61,42
Y1007,2024-10-15,57,55
Y1008,2024-10-15,68,48
Y1009,2024-10-15,76,60
Y1010,2024-10-15,59,47
Y1011,2024-10-15,52,38
Y1012,2024-10-15,69,53
Y1013,2024-10-15,62,61
Y1014,2024-10-15,67,58
Y1015,2024-10-15,56,40
Y1016,2024-10-15,69,67
Y1017,2024-10-15,54,34
Y1018,2024-10-15,62,46
Y1019,2024-10-15,69,60
Y1020,2024-10-15,76,61
Y1021,2024-10-15,52,50
Y1022,2024-10-15,79,70
Y1023,2024-10-15,67,63
Y1024,2024-10-15,70,51
Y1025,2024-10-15,78,60
Y1026,2024-10-15,67,50
Y1027,2024-10-15,71,53
Y1028,2024-10-15,75,64
Y1029,2024-10-15,75,59
Y1030,2024-10-15,80,79
Y1031,2024-10-15,56,39
Y1032,2024-10-15,72,71
Y1033,2024-10-15,53,42
Y1034,2024-10-15,81,75
Y1035,2024-10-15,59,41
Y1036,2024-10-15,73,63
Y1037,2024-10-15,53,34
Y1038,2024-10-15,55,38
Y1039,2024-10-15,68,55
Y1040,2024-10-15,69,62
Y1041,2024-10-15,51,36
Y1042,2024-10-15,58,43
Y1043,2024-10-15,62,60
Y1044,2024-10-15,78,59
Y1045,2024-10-15,77,62
Y1046,2024-10-15,75,61
Y1047,2024-10-15,63,51
Y1048,2024-10-15,76,73
Y1049,2024-10-15,69,67
Y1050,2024-10-15,64,61
Y1051,2024-10-15,69,62
Y1052,2024-10-15,68,51
Y1053,2024-10-15,78,78
Y1054,2024-10-15,59,41
Y1055,2024-10-15,65,48
Y1056,2024-10-15,63,56
Y1057,2024-10-15,77,57
Y1058,2024-10-15,71,71
Y1059,2024-10-15,60,44
Y1060,2024-10-15,70,60
Y1061,2024-10-15,57,37
Y1062,2024-10-15,53,48
Y1063,2024-10-15,67,58
Y1064,2024-10-15,73,70
Y1065,2024-10-15,73,58
Y1066,2024-10-15,76,67
Y1067,2024-10-15,65,57
Y1068,2024-10-15,64,58
Y1069,2024-10-15,81,66
Y1070,2024-10-15,54,54
Y1071,2024-10-15,70,69
Y1072,2024-10-15,72,60
Y1073,2024-10-15,62,44
Y1074,2024-10-15,78,78
Y1075,2024-10-15,77,60
Y1076,2024-10-15,61,41
Y1077,2024-10-15,65,49
Y1078,2024-10-15,60,53
Y1079,2024-10-15,68,49
Y1080,2024-10-15,76,74
Y1081,2024-10-15,70,58
Y1082,2024-10-15,69,67
Y1083,2024-10-15,84,67
Y1084,2024-10-15,62,44
Y1085,2024-10-15,72,70
Y1086,2024-10-15,54,49
Y1087,2024-10-15,54,53
Y1088,2024-10-15,78,78
Y1089,2024-10-15,60,58
Y1090,2024-10-15,74,69
Y1091,2024-10-15,61,44
Y1092,2024-10-15,79,68
Y1093,2024-10-15,60,47
Y1094,2024-10-15,68,53
Y1095,2024-10-15,68,62
Y1096,2024-10-15,74,64
Y1097,2024-10-15,73,59
Y1098,2024-10-15,79,77
Y1099,2024-10-15,72,62
Y1100,2024-10-15,65,64
Y1101,2024-10-15,78,70
Y1102,2024-10-15,57,37
Y1103,2024-10-15,82,72
Y1104,2024-10-15,67,65
Y1105,2024-10-15,74,62
Y1106,2024-10-15,58,55
Y1107,2024-10-15,65,60
Y1108,2024-10-15,65,55
Y1109,2024-10-15,73,56
Y1110,2024-10-15,75,57
Y1111,2024-10-15,61,51
Y1112,2024-10-15,61,43
Y1113,2024-10-15,71,59
Y1114,2024-10-15,58,38
Y1115,2024-10-15,74,65
Y1116,2024-10-15,54,41
Y1117,2024-10-15,76,68
Y1118,2024-10-15,68,49
Y1119,2024-10-15,64,56
Y1120,2024-10-15,78,77
Y1121,2024-10-15,61,61
Y1122,2024-10-15,77,66
Y1123,2024-10-15,69,50
Y1124,2024-10-15,58,44
Y1125,2024-10-15,67,66
Y1126,2024-10-15,58,56
Y1127,2024-10-15,72,54
Y1128,2024-10-15,61,47
Y1129,2024-10-15,78,70
Y1130,2024-10-15,51,33
Y1131,2024-10-15,77,77
Y1132,2024-10-15,65,58
Y1133,2024-10-15,63,59
Y1134,2024-10-15,60,53
Y1135,2024-10-15,62,56
Y1136,2024-10-15,63,50
Y1137,2024-10-15,61,59
Y1138,2024-10-15,76,59
Y1139,2024-10-15,54,36
Y1140,2024-10-15,66,62
Y1141,2024-10-15,67,49
Y1142,2024-10-15,78,73
Y1143,2024-10-15,72,72
Y1144,2024-10-15,68,58
Y1145,2024-10-15,76,72
Y1146,2024-10-15,63,56
Y1147,2024-10-15,61,48
Y1148,2024-10-15,52,44
Y1149,2024-10-15,84,69
Y1150,2024-10-15,74,63
Y1151,2024-10-15,60,43
Y1152,2024-10-15,69,66
Y1153,2024-10-15,66,64
Y1154,2024-10-15,63,61
Y1155,2024-10-15,65,50
Y1156,2024-10-15,61,43
Y1157,2024-10-15,63,62
Y1158,2024-10-15,52,38
Y1159,2024-10-15,63,63
Y1160,2024-10-15,61,61
Y1161,2024-10-15,72,55
Y1162,2024-10-15,56,52
Y1163,2024-10-15,59,51
Y1164,2024-10-15,77,74
Y1165,2024-10-15,74,59
Y1166,2024-10-15,63,46
Y1167,2024-10-15,77,62
Y1168,2024-10-15,62,52
Y1169,2024-10-15,61,44
Y1170,2024-10-15,60,48
Y1171,2024-10-15,68,66
Y1172,2024-10-15,59,55
Y1173,2024-10-15,61,50
Y1174,2024-10-15,70,51
Y1175,2024-10-15,72,59
Y1176,2024-10-15,70,62
Y1177,2024-10-15,77,75
Y1178,2024-10-15,69,53
Y1179,2024-10-15,58,51
Y1180,2024-10-15,60,45
Y1181,2024-10-15,69,69
Y1182,2024-10-15,75,64
Y1183,2024-10-15,69,61
Y1184,2024-10-15,84,70
Y1185,2024-10-15,83,82
Y1186,2024-10-15,74,62
Y1187,2024-10-15,80,64
Y1188,2024-10-15,71,52
Y1189,2024-10-15,79,65
Y1190,2024-10-15,70,51
Y1191,2024-10-15,55,38
Y1192,2024-10-15,71,62
Y1193,2024-10-15,69,54
Y1194,2024-10-15,62,50
Y1195,2024-10-15,76,74
Y1196,2024-10-15,67,54
Y1197,2024-10-15,69,51
Y1198,2024-10-15,81,71
Y1199,2024-10-15,73,61
Y1200,2024-10-15,73,67
Y1201,2024-10-15,59,49
Y1202,2024-10-15,64,59
Y1203,2024-10-15,70,64
Y1204,2024-10-15,58,56
Y1205,2024-10-15,62,58
Y1206,2024-10-15,59,40
Y1207,2024-10-15,77,76
Y1208,2024-10-15,67,64
Y1209,2024-10-15,81,63
Y1210,2024-10-15,63,47
Y1211,2024-10-15,70,70
Y1212,2024-10-15,71,69
Y1213,2024-10-15,70,57
Y1214,2024-10-15,65,63
Y1215,2024-10-15,72,53
Y1216,2024-10-15,66,49
Y1217,2024-10-15,71,55
Y1218,2024-10-15,60,52
Y1219,2024-10-15,58,46
Y1220,2024-10-15,61,51
Y1221,2024-10-15,75,64
Y1222,2024-10-15,80,63
Y1223,2024-10-15,76,70
Y1224,2024-10-15,79,71
Y1225,2024-10-15,63,61
Y1226,2024-10-15,76,57
Y1227,2024-10-15,79,66
Y1228,2024-10-15,58,53
Y1229,2024-10-15,62,42
Y1230,2024-10-15,74,68
Y1231,2024-10-15,62,60
Y1232,2024-10-15,67,47
Y1233,2024-10-15,64,56
Y1234,2024-10-15,71,53
Y1235,2024-10-15,57,57
Y1236,2024-10-15,71,67
Y1237,2024-10-15,75,73
Y1238,2024-10-15,77,65
Y1239,2024-10-15,65,50
Y1240,2024-10-15,59,45
Y1241,2024-10-15,64,51
Y1242,2024-10-15,58,50
Y1243,2024-10-15,72,71
Y1244,2024-10-15,73,57
Y1245,2024-10-15,52,45
Y1246,2024-10-15,66,64
Y1247,2024-10-15,69,67
Y1248,2024-10-15,59,57
Y1249,2024-10-15,66,51
Y1250,2024-10-15,70,62
Y1251,2024-10-15,54,51
Y1252,2024-10-15,78,76
Y1253,2024-10-15,56,48
Y1254,2024-10-15,79,70
Y1255,2024-10-15,53,34
Y1256,2024-10-15,76,58
Y1257,2024-10-15,79,68
Y1258,2024-10-15,73,57
Y1259,2024-10-15,78,71
Y1260,2024-10-15,76,70
Y1261,2024-10-15,66,51
Y1262,2024-10-15,60,58
Y1263,2024-10-15,71,51
Y1264,2024-10-15,68,55
Y1265,2024-10-15,69,61
Y1266,2024-10-15,66,61
Y1267,2024-10-15,64,59
Y1268,2024-10-15,79,77
Y1269,2024-10-15,77,69
Y1270,2024-10-15,58,53
Y1271,2024-10-15,83,78
Y1272,2024-10-15,62,62
Y1273,2024-10-15,73,53
Y1274,2024-10-15,73,54
Y1275,2024-10-15,68,48
Y1276,2024-10-15,59,57
Y1277,2024-10-15,71,68
Y1278,2024-10-15,58,51
Y1279,2024-10-15,69,68
Y1280,2024-10-15,76,68
Y1281,2024-10-15,70,50
Y1282,2024-10-15,64,63
Y1283,2024-10-15,77,64
Y1284,2024-10-15,77,69
Y1285,2024-10-15,67,53
Y1286,2024-10-15,81,71
Y1287,2024-10-15,73,69
Y1288,2024-10-15,67,55
Y1289,2024-10-15,73,64
Y1290,2024-10-15,75,70
Y1291,2024-10-15,63,54
Y1292,2024-10-15,81,79
Y1293,2024-10-15,66,51
Y1294,2024-10-15,65,45
Y1295,2024-10-15,76,61
Y1296,2024-10-15,59,56
Y1297,2024-10-15,82,79
Y1298,2024-10-15,64,54
Y1299,2024-10-15,67,47
Y1300,2024-10-15,63,50
Y1301,2024-10-15,65,56
Y1302,2024-10-15,60,40
Y1303,2024-10-15,76,68
Y1304,2024-10-15,66,59
Y1305,2024-10-15,70,69
Y1306,2024-10-15,75,57
Y1307,2024-10-15,74,63
Y1308,2024-10-15,68,50
Y1309,2024-10-15,66,54
Y1310,2024-10-15,66,55
Y1311,2024-10-15,70,63
Y1312,2024-10-15,81,61
Y1313,2024-10-15,55,45
Y1314,2024-10-15,69,63
Y1315,2024-10-15,70,54
Y1316,2024-10-15,62,62
Y1317,2024-10-15,67,67
Y1318,2024-10-15,60,46
Y1319,2024-10-15,80,75
Y1320,2024-10-15,71,66
Y1321,2024-10-15,66,48
Y1322,2024-10-15,73,71
Y1323,2024-10-15,70,68
Y1324,2024-10-15,74,64
Y1325,2024-10-15,69,67
Y1326,2024-10-15,66,52
Y1327,2024-10-15,65,47
Y1328,2024-10-15,71,51
Y1329,2024-10-15,75,70
Y1330,2024-10-15,56,43
Y1331,2024-10-15,68,68
Y1332,2024-10-15,57,47
Y1333,2024-10-15,58,38
Y1334,2024-10-15,75,55
Y1335,2024-10-15,73,69
Y1336,2024-10-15,56,52
Y1337,2024-10-15,72,57
Y1338,2024-10-15,79,64
Y1339,2024-10-15,70,70
Y1340,2024-10-15,68,63
Y1341,2024-10-15,78,73
Y1342,2024-10-15,61,53
Y1343,2024-10-15,77,67
Y1344,2024-10-15,52,43
Y1345,2024-10-15,65,52
Y1346,2024-10-15,69,67
Y1347,2024-10-15,72,72
Y1348,2024-10-15,78,61
Y1349,2024-10-15,73,60
Y1350,2024-10-15,60,58
Y1351,2024-10-15,66,62
Y1352,2024-10-15,63,56
Y1353,2024-10-15,79,59
Y1354,2024-10-15,75,70
Y1355,2024-10-15,54,40
Y1356,2024-10-15,64,59
Y1357,2024-10-15,73,64
Y1358,2024-10-15,62,48
Y1359,2024-10-15,61,54
Y1360,2024-10-15,67,64
Y1361,2024-10-15,80,65
Y1362,2024-10-15,75,63
Y1363,2024-10-15,68,61
Y1364,2024-10-15,72,64
Y1365,2024-10-15,75,62
Y1366,2024-10-15,78,59
Y1367,2024-10-15,73,61
Y1368,2024-10-15,64,56
Y1369,2024-10-15,72,71
Y1370,2024-10-15,81,73
Y1371,2024-10-15,74,62
Y1372,2024-10-15,75,67
Y1373,2024-10-15,56,45
Y1374,2024-10-15,68,68
Y1375,2024-10-15,68,59
Y1376,2024-10-15,72,67
Y1377,2024-10-15,55,35
Y1378,2024-10-15,80,71
Y1379,2024-10-15,65,56
Y1380,2024-10-15,72,63
Y1381,2024-10-15,75,75
Y1382,2024-10-15,82,82
Y1383,2024-10-15,61,44
Y1384,2024-10-15,63,47
Y1385,2024-10-15,61,50
Y1386,2024-10-15,57,49
Y1387,2024-10-15,62,53
Y1388,2024-10-15,64,57
Y1389,2024-10-15,63,47
Y1390,2024-10-15,59,54
Y1391,2024-10-15,60,54
Y1392,2024-10-15,64,61
Y1393,2024-10-15,78,58
Y1394,2024-10-15,73,64
Y1395,2024-10-15,56,39
Y1396,2024-10-15,61,56
Y1397,2024-10-15,80,72
Y1398,2024-10-15,65,53
Y1399,2024-10-15,69,65
Y1400,2024-10-15,81,76
Y1401,2024-10-15,67,50
Y1402,2024-10-15,70,51
Y1403,2024-10-15,77,72
Y1404,2024-10-15,80,73
Y1405,2024-10-15,77,70
Y1406,2024-10-15,68,59
Y1407,2024-10-15,76,60
Y1408,2024-10-15,66,55
Y1409,2024-10-15,76,67
Y1410,2024-10-15,70,67
Y1411,2024-10-15,76,57
Y1412,2024-10-15,77,63
Y1413,2024-10-15,73,53
Y1414,2024-10-15,57,40
Y1415,2024-10-15,84,84
Y1416,2024-10-15,62,49
Y1417,2024-10-15,62,59
Y1418,2024-10-15,76,60
Y1419,2024-10-15,56,54
Y1420,2024-10-15,74,59
Y1421,2024-10-15,74,56
Y1422,2024-10-15,58,39
Y1423,2024-10-15,79,79
Y1424,2024-10-15,79,73
Y1425,2024-10-15,63,44
Y1426,2024-10-15,65,58
Y1427,2024-10-15,67,65
Y1428,2024-10-15,59,57
Y1429,2024-10-15,81,75
Y1430,2024-10-15,63,45
Y1431,2024-10-15,57,53
Y1432,2024-10-15,68,52
Y1433,2024-10-15,74,59
Y1434,2024-10-15,64,47
Y1435,2024-10-15,70,58
Y1436,2024-10-15,59,46
Y1437,2024-10-15,81,67
Y1438,2024-10-15,65,55
Y1439,2024-10-15,73,67
Y1440,2024-10-15,79,71
Y1441,2024-10-15,65,47
Y1442,2024-10-15,58,49
Y1443,2024-10-15,70,58
Y1444,2024-10-15,63,46
Y1445,2024-10-15,75,74
Y1446,2024-10-15,56,56
Y1447,2024-10-15,67,51
Y1448,2024-10-15,56,48
Y1449,2024-10-15,81,74
Y1450,2024-10-15,70,53
Y1451,2024-10-15,72,64
Y1452,2024-10-15,80,74
Y1453,2024-10-15,60,59
Y1454,2024-10-15,72,65
Y1455,2024-10-15,69,69
Y1456,2024-10-15,66,57
Y1457,2024-10-15,71,59
Y1458,2024-10-15,66,60
Y1459,2024-10-15,60,45
Y1460,2024-10-15,56,55
Y1461,2024-10-15,69,65
Y1462,2024-10-15,61,41
Y1463,2024-10-15,71,59
Y1464,2024-10-15,53,50
Y1465,2024-10-15,76,66
Y1466,2024-10-15,56,48
Y1467,2024-10-15,68,52
Y1468,2024-10-15,62,56
Y1469,2024-10-15,62,55
Y1470,2024-10-15,79,76
Y1471,2024-10-15,72,67
Y1472,2024-10-15,72,55
Y1473,2024-10-15,80,76
Y1474,2024-10-15,59,56
Y1475,2024-10-15,58,43
Y1476,2024-10-15,59,40
Y1477,2024-10-15,57,46
Y1478,2024-10-15,61,48
Y1479,2024-10-15,72,53
Y1480,2024-10-15,78,59
Y1481,2024-10-15,60,43
Y1482,2024-10-15,78,75
Y1483,2024-10-15,75,58
Y1484,2024-10-15,64,61
Y1485,2024-10-15,73,56
Y1486,2024-10-15,68,66
Y1487,2024-10-15,58,38
Y1488,2024-10-15,71,64
Y1489,2024-10-15,60,48
Y1490,2024-10-15,78,63
Y1491,2024-10-15,64,53
Y1492,2024-10-15,78,68
Y1493,2024-10-15,67,65
Y1494,2024-10-15,63,62
Y1495,2024-10-15,64,60
Y1496,2024-10-15,72,67
Y1497,2024-10-15,70,53
Y1498,2024-10-15,79,74
Y1499,2024-10-15,64,49
Y1500,2024-10-15,65,64
Y0001,2025-01-15,76,65
Y0002,2025-01-15,62,50
Y0003,2025-01-15,74,61
Y0004,2025-01-15,78,74
Y0005,2025-01-15,61,60
Y0006,2025-01-15,59,52
Y0007,2025-01-15,60,45
Y0008,2025-01-15,70,52
Y0009,2025-01-15,73,70
Y0010,2025-01-15,60,49
Y0011,2025-01-15,64,54
Y0012,2025-01-15,69,57
Y0013,2025-01-15,64,62
Y0014,2025-01-15,72,52
Y0015,2025-01-15,77,64
Y0016,2025-01-15,70,52
Y0017,2025-01-15,85,85
Y0018,2025-01-15,78,63
Y0019,2025-01-15,74,66
Y0020,2025-01-15,69,65
Y0021,2025-01-15,65,56
Y0022,2025-01-15,80,68
Y0023,2025-01-15,77,76
Y0024,2025-01-15,74,63
Y0025,2025-01-15,68,65
Y0026,2025-01-15,73,60
Y0027,2025-01-15,65,65
Y0028,2025-01-15,70,66
Y0029,2025-01-15,65,64
Y0030,2025-01-15,71,63
Y0031,2025-01-15,75,75
Y0032,2025-01-15,57,39
Y0033,2025-01-15,70,55
Y0034,2025-01-15,84,71
Y0035,2025-01-15,64,61
Y0036,2025-01-15,78,59
Y0037,2025-01-15,65,56
Y0038,2025-01-15,71,67
Y0039,2025-01-15,80,68
Y0040,2025-01-15,90,90
Y0041,2025-01-15,67,60
Y0042,2025-01-15,60,58
Y0043,2025-01-15,78,69
Y0044,2025-01-15,58,51
Y0045,2025-01-15,79,69
Y0046,2025-01-15,78,60
Y0047,2025-01-15,68,50
Y0048,2025-01-15,81,80
Y0049,2025-01-15,87,72
Y0050,2025-01-15,76,67
Y0051,2025-01-15,77,68
Y0052,2025-01-15,87,84
Y0053,2025-01-15,70,58
Y0054,2025-01-15,69,51
Y0055,2025-01-15,80,72
Y0056,2025-01-15,81,81
Y0057,2025-01-15,66,49
Y0058,2025-01-15,80,79
Y0059,2025-01-15,83,76
Y0060,2025-01-15,81,70
Y0061,2025-01-15,78,69
Y0062,2025-01-15,81,79
Y0063,2025-01-15,74,67
Y0064,2025-01-15,62,59
Y0065,2025-01-15,80,61
Y0066,2025-01-15,66,65
Y0067,2025-01-15,79,66
Y0068,2025-01-15,86,76
Y0069,2025-01-15,64,57
Y0070,2025-01-15,59,40
Y0071,2025-01-15,67,60
Y0072,2025-01-15,68,54
Y0073,2025-01-15,62,57
Y0074,2025-01-15,67,52
Y0075,2025-01-15,58,47
Y0076,2025-01-15,66,63
Y0077,2025-01-15,85,79
Y0078,2025-01-15,78,60
Y0079,2025-01-15,72,68
Y0080,2025-01-15,74,72
Y0081,2025-01-15,73,57
Y0082,2025-01-15,78,69
Y0083,2025-01-15,59,52
Y0084,2025-01-15,71,58
Y0085,2025-01-15,69,60
Y0086,2025-01-15,68,56
Y0087,2025-01-15,83,74
Y0088,2025-01-15,80,65
Y0089,2025-01-15,70,61
Y0090,2025-01-15,67,49
Y0091,2025-01-15,81,79
Y0092,2025-01-15,80,80
Y0093,2025-01-15,79,69
Y0094,2025-01-15,75,65
Y0095,2025-01-15,72,63
Y0096,2025-01-15,85,84
Y0097,2025-01-15,69,63
Y0098,2025-01-15,79,65
Y0099,2025-01-15,79,69
Y0100,2025-01-15,81,65
Y0101,2025-01-15,69,55
Y0102,2025-01-15,72,54
Y0103,2025-01-15,82,73
Y0104,2025-01-15,66,66
Y0105,2025-01-15,72,70
Y0106,2025-01-15,75,64
Y0107,2025-01-15,84,72
Y0108,2025-01-15,75,69
Y0109,2025-01-15,62,54
Y0110,2025-01-15,71,63
Y0111,2025-01-15,66,54
Y0112,2025-01-15,81,65
Y0113,2025-01-15,77,57
Y0114,2025-01-15,61,61
Y0115,2025-01-15,74,62
Y0116,2025-01-15,82,79
Y0117,2025-01-15,69,51
Y0118,2025-01-15,68,62
Y0119,2025-01-15,69,60
Y0120,2025-01-15,59,52
Y0121,2025-01-15,73,66
Y0122,2025-01-15,61,58
Y0123,2025-01-15,87,78
Y0124,2025-01-15,71,52
Y0125,2025-01-15,66,55
Y0126,2025-01-15,69,64
Y0127,2025-01-15,80,77
Y0128,2025-01-15,88,76
Y0129,2025-01-15,84,78
Y0130,2025-01-15,82,79
Y0131,2025-01-15,80,76
Y0132,2025-01-15,66,54
Y0133,2025-01-15,65,54
Y0134,2025-01-15,75,66
Y0135,2025-01-15,66,51
Y0136,2025-01-15,63,50
Y0137,2025-01-15,78,60
Y0138,2025-01-15,79,60
Y0139,2025-01-15,82,63
Y0140,2025-01-15,64,61
Y0141,2025-01-15,70,63
Y0142,2025-01-15,79,67
Y0143,2025-01-15,66,59
Y0144,2025-01-15,87,68
Y0145,2025-01-15,60,42
Y0146,2025-01-15,75,73
Y0147,2025-01-15,68,66
Y0148,2025-01-15,79,77
Y0149,2025-01-15,71,52
Y0150,2025-01-15,75,64
Y0151,2025-01-15,66,49
Y0152,2025-01-15,80,70
Y0153,2025-01-15,79,73
Y0154,2025-01-15,75,58
Y0155,2025-01-15,62,48
Y0156,2025-01-15,63,44
Y0157,2025-01-15,56,40
Y0158,2025-01-15,82,74
Y0159,2025-01-15,85,85
Y0160,2025-01-15,63,44
Y0161,2025-01-15,82,78
Y0162,2025-01-15,58,45
Y0163,2025-01-15,72,60
Y0164,2025-01-15,70,70
Y0165,2025-01-15,67,66
Y0166,2025-01-15,80,61
Y0167,2025-01-15,68,65
Y0168,2025-01-15,79,77
Y0169,2025-01-15,83,66
Y0170,2025-01-15,79,72
Y0171,2025-01-15,72,60
Y0172,2025-01-15,71,59
Y0173,2025-01-15,68,56
Y0174,2025-01-15,75,66
Y0175,2025-01-15,81,61
Y0176,2025-01-15,75,67
Y0177,2025-01-15,81,69
Y0178,2025-01-15,60,42
Y0179,2025-01-15,81,79
Y0180,2025-01-15,72,57
Y0181,2025-01-15,86,69
Y0182,2025-01-15,76,72
Y0183,2025-01-15,75,59
Y0184,2025-01-15,64,63
Y0185,2025-01-15,87,76
Y0186,2025-01-15,82,77
Y0187,2025-01-15,68,54
Y0188,2025-01-15,65,57
Y0189,2025-01-15,68,68
Y0190,2025-01-15,72,64
Y0191,2025-01-15,61,43
Y0192,2025-01-15,77,75
Y0193,2025-01-15,62,49
Y0194,2025-01-15,75,60
Y0195,2025-01-15,77,58
Y0196,2025-01-15,64,56
Y0197,2025-01-15,82,63
Y0198,2025-01-15,59,40
Y0199,2025-01-15,80,70
Y0200,2025-01-15,62,48
Y0201,2025-01-15,68,62
Y0202,2025-01-15,74,55
Y0203,2025-01-15,71,55
Y0204,2025-01-15,89,74
Y0205,2025-01-15,76,73
Y0206,2025-01-15,80,77
Y0207,2025-01-15,76,64
Y0208,2025-01-15,88,86
Y0209,2025-01-15,70,64
Y0210,2025-01-15,80,75
Y0211,2025-01-15,82,64
Y0212,2025-01-15,83,81
Y0213,2025-01-15,70,65
Y0214,2025-01-15,85,73
Y0215,2025-01-15,89,80
Y0216,2025-01-15,84,76
Y0217,2025-01-15,71,52
Y0218,2025-01-15,84,82
Y0219,2025-01-15,81,63
Y0220,2025-01-15,68,52
Y0221,2025-01-15,81,61
Y0222,2025-01-15,65,60
Y0223,2025-01-15,70,57
Y0224,2025-01-15,63,44
Y0225,2025-01-15,68,63
Y0226,2025-01-15,89,78
Y0227,2025-01-15,69,59
Y0228,2025-01-15,76,69
Y0229,2025-01-15,87,73
Y0230,2025-01-15,58,41
Y0231,2025-01-15,78,73
Y0232,2025-01-15,76,59
Y0233,2025-01-15,70,66
Y0234,2025-01-15,84,72
Y0235,2025-01-15,82,82
Y0236,2025-01-15,71,54
Y0237,2025-01-15,67,67
Y0238,2025-01-15,67,52
Y0239,2025-01-15,64,55
Y0240,2025-01-15,79,61
Y0241,2025-01-15,67,59
Y0242,2025-01-15,79,71
Y0243,2025-01-15,65,60
Y0244,2025-01-15,78,67
Y0245,2025-01-15,62,62
Y0246,2025-01-15,81,66
Y0247,2025-01-15,80,70
Y0248,2025-01-15,79,66
Y0249,2025-01-15,81,62
Y0250,2025-01-15,74,72
Y0251,2025-01-15,67,53
Y0252,2025-01-15,84,66
Y0253,2025-01-15,68,68
Y0254,2025-01-15,67,63
Y0255,2025-01-15,65,63
Y0256,2025-01-15,68,58
Y0257,2025-01-15,84,72
Y0258,2025-01-15,69,62
Y0259,2025-01-15,86,86
Y0260,2025-01-15,77,68
Y0261,2025-01-15,66,56
Y0262,2025-01-15,68,54
Y0263,2025-01-15,80,64
Y0264,2025-01-15,85,75
Y0265,2025-01-15,70,51
Y0266,2025-01-15,70,68
Y0267,2025-01-15,77,61
Y0268,2025-01-15,87,73
Y0269,2025-01-15,68,55
Y0270,2025-01-15,71,62
Y0271,2025-01-15,79,59
Y0272,2025-01-15,72,59
Y0273,2025-01-15,67,50
Y0274,2025-01-15,65,56
Y0275,2025-01-15,79,60
Y0276,2025-01-15,63,59
Y0277,2025-01-15,64,51
Y0278,2025-01-15,83,72
Y0279,2025-01-15,70,70
Y0280,2025-01-15,76,58
Y0281,2025-01-15,72,63
Y0282,2025-01-15,73,57
Y0283,2025-01-15,65,61
Y0284,2025-01-15,79,78
Y0285,2025-01-15,85,78
Y0286,2025-01-15,58,40
Y0287,2025-01-15,69,49
Y0288,2025-01-15,85,81
Y0289,2025-01-15,62,57
Y0290,2025-01-15,88,77
Y0291,2025-01-15,90,83
Y0292,2025-01-15,70,54
Y0293,2025-01-15,66,54
Y0294,2025-01-15,63,46
Y0295,2025-01-15,72,53
Y0296,2025-01-15,76,64
Y0297,2025-01-15,69,62
Y0298,2025-01-15,86,68
Y0299,2025-01-15,67,48
Y0300,2025-01-15,74,73
Y0301,2025-01-15,72,53
Y0302,2025-01-15,69,56
Y0303,2025-01-15,80,76
Y0304,2025-01-15,73,63
Y0305,2025-01-15,72,60
Y0306,2025-01-15,68,50
Y0307,2025-01-15,71,55
Y0308,2025-01-15,77,74
Y0309,2025-01-15,70,50
Y0310,2025-01-15,84,81
Y0311,2025-01-15,64,61
Y0312,2025-01-15,78,67
Y0313,2025-01-15,68,67
Y0314,2025-01-15,87,84
Y0315,2025-01-15,64,64
Y0316,2025-01-15,73,64
Y0317,2025-01-15,82,81
Y0318,2025-01-15,74,59
Y0319,2025-01-15,76,72
Y0320,2025-01-15,57,55
Y0321,2025-01-15,69,60
Y0322,2025-01-15,64,46
Y0323,2025-01-15,80,76
Y0324,2025-01-15,65,47
Y0325,2025-01-15,74,54
Y0326,2025-01-15,62,49
Y0327,2025-01-15,83,65
Y0328,2025-01-15,74,57
Y0329,2025-01-15,77,60
Y0330,2025-01-15,81,62
Y0331,2025-01-15,80,76
Y0332,2025-01-15,64,45
Y0333,2025-01-15,73,66
Y0334,2025-01-15,77,60
Y0335,2025-01-15,71,59
Y0336,2025-01-15,65,49
Y0337,2025-01-15,72,72
Y0338,2025-01-15,75,71
Y0339,2025-01-15,64,48
Y0340,2025-01-15,82,66
Y0341,2025-01-15,66,58
Y0342,2025-01-15,76,68
Y0343,2025-01-15,73,66
Y0344,2025-01-15,79,71
Y0345,2025-01-15,67,51
Y0346,2025-01-15,64,50
Y0347,2025-01-15,86,72
Y0348,2025-01-15,86,85
Y0349,2025-01-15,87,80
Y0350,2025-01-15,78,75
Y0351,2025-01-15,80,64
Y0352,2025-01-15,67,60
Y0353,2025-01-15,72,58
Y0354,2025-01-15,73,54
Y0355,2025-01-15,83,63
Y0356,2025-01-15,85,77
Y0357,2025-01-15,75,68
Y0358,2025-01-15,64,55
Y0359,2025-01-15,78,68
Y0360,2025-01-15,67,57
Y0361,2025-01-15,80,80
Y0362,2025-01-15,83,66
Y0363,2025-01-15,69,51
Y0364,2025-01-15,73,59
Y0365,2025-01-15,60,53
Y0366,2025-01-15,66,51
Y0367,2025-01-15,73,58
Y0368,2025-01-15,79,73
Y0369,2025-01-15,74,72
Y0370,2025-01-15,82,72
