date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue,purchase_transactions,consumption_transactions
883,7912,112,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,4409,22,3,0.04,2.17,2.17,1.04,1.04,0.00,1.04,0.00,0.00,0.00,2.92,1,1
834,1567,78,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,6466,113,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,8553,14,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,2490,17,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,7540,74,1,1.00,42.33,44.40,22.24,9.84,7.95,14.30,0.00,2.07,0.00,44.40,24,24
1002,4619,39,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,5655,46,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,4151,94,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,2463,36,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
729,5617,11,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,4628,143,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,6200,65,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,2619,84,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,848,126,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,1914,51,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,2295,81,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,5830,113,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,8268,42,1,12.00,159.44,169.92,122.19,93.31,29.93,92.27,0.00,10.48,0.00,169.92,48,288
862,3708,7,2,1.00,20.62,20.62,10.34,6.99,2.53,7.81,3.00,0.00,0.00,35.73,24,24
876,4843,14,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,7296,55,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,3335,46,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,4660,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,8454,145,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,655,74,3,2.00,41.14,42.24,28.40,19.02,8.19,20.22,0.00,1.10,0.00,108.00,48,48
890,2421,51,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,4025,21,1,1.00,39.57,39.57,33.77,33.77,0.00,33.77,0.00,0.00,0.00,39.57,24,24
1086,4427,46,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,5032,131,3,1.00,20.52,20.52,16.66,16.66,0.00,16.66,0.00,0.00,0.00,20.52,12,12
764,6844,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,8307,29,1,1.00,27.11,28.21,32.77,16.13,12.38,20.38,0.00,1.10,0.00,29.57,12,12
764,200,27,2,16.00,268.80,268.80,267.63,192.48,71.65,195.97,0.00,0.00,0.00,268.80,48,384
757,2705,74,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,1924,113,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,8818,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,5007,83,3,3.00,48.84,52.68,44.91,44.91,0.00,44.91,0.00,3.84,0.00,52.68,9,72
862,235,55,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,2697,9,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,6317,31,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,1861,11,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,1688,39,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,8716,134,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,8002,45,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,2285,79,1,1.00,19.18,19.18,21.54,10.47,8.76,12.78,0.00,0.00,0.00,25.40,12,12
967,7203,3,4,40.00,224.27,284.00,177.69,177.69,0.00,177.69,0.00,59.73,0.00,284.00,40,1280
778,3270,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,5525,29,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,52,82,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,2126,42,1,2.00,32.58,32.58,23.02,15.79,6.12,16.91,0.00,0.00,0.00,35.84,8,48
806,5323,7,5,0.04,0.53,0.53,0.34,0.28,0.07,0.28,0.00,0.00,0.00,1.50,1,1
834,9080,145,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,5599,7,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,5371,32,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,3356,135,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,6184,113,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,8929,32,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,3028,64,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,8048,82,1,-267.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-267,-267
939,1681,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,3765,148,1,2.00,61.62,61.62,38.90,38.90,0.00,38.90,0.00,0.00,0.00,68.70,30,30
1030,7787,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,7010,49,4,40.38,574.38,581.40,464.42,470.59,116.65,347.77,0.00,7.02,0.00,772.78,323,323
883,3110,61,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,1336,19,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,2824,29,4,5.00,119.51,141.05,136.98,72.75,52.44,84.54,0.00,21.54,0.00,141.05,60,60
834,6089,46,5,20.00,736.46,755.80,411.97,213.77,146.56,265.42,0.00,19.34,0.00,755.80,480,480
792,3874,35,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,5365,46,5,2.00,51.40,67.24,33.32,21.18,10.23,23.09,5.50,15.84,0.00,72.74,48,48
1065,8953,83,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,2213,32,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,4113,131,5,1.00,19.31,19.50,16.54,16.54,0.00,16.54,0.00,0.19,0.00,19.50,12,12
946,6862,42,4,7.00,103.60,103.60,80.71,59.14,20.94,59.77,0.00,0.00,0.00,125.44,28,168
785,4694,80,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,8734,47,1,5.00,169.70,170.75,98.05,61.34,31.85,66.19,25.00,1.05,0.00,480.00,120,120
757,6350,33,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,8045,143,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,2590,11,5,3.00,53.04,53.04,53.20,33.37,18.03,35.17,3.00,0.00,0.00,73.65,36,36
771,7169,46,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,8981,48,1,6.00,90.11,91.08,64.40,42.67,17.25,47.15,0.00,0.97,0.00,91.08,24,144
743,892,72,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1079,2656,14,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,2399,26,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,818,42,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,5528,33,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,2979,40,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,3703,77,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,2451,33,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,732,16,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,9186,49,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,3699,46,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,5390,143,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,5683,148,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,9149,17,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,1666,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,4078,78,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,8414,83,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,3787,79,1,1.00,21.49,21.49,23.46,10.28,9.82,13.65,0.00,0.00,0.00,25.40,12,12
729,498,11,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,4830,50,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,5105,51,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,1553,85,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,6256,129,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
750,6471,13,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,2760,17,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,1705,126,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,7779,76,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,3388,145,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,688,133,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,3235,40,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1065,8357,67,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,3677,79,5,3.00,54.54,54.54,59.35,30.84,23.93,35.42,3.00,0.00,0.00,76.20,36,36
1030,6136,7,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,5171,35,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,7384,60,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,6873,131,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,296,65,2,0.00,5.87,5.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.87,0,0
939,48,32,4,1.00,17.92,20.00,20.94,12.31,7.86,13.07,0.00,2.08,0.00,20.00,12,12
862,9151,55,1,58.00,829.95,922.78,550.89,350.47,158.09,392.79,0.00,92.83,0.00,922.78,232,1392
967,2382,46,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,6418,35,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,949,126,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,5442,33,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,4325,131,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,3976,21,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,7531,130,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,5461,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,4510,42,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
848,2065,51,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,7283,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,167,93,4,21.75,303.13,308.85,243.53,175.91,60.32,183.20,0.00,5.72,0.00,308.85,87,522
1002,362,46,2,4.00,138.76,138.76,70.45,44.85,20.71,49.74,0.00,0.00,0.00,178.40,96,96
862,3518,9,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,3522,19,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,1236,74,1,1.00,34.18,34.18,19.76,11.07,6.42,13.35,0.00,0.00,0.00,54.00,24,24
939,3870,58,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,2132,46,3,3.00,99.42,99.42,54.43,29.01,19.78,34.64,0.00,0.00,0.00,162.00,72,72
974,1453,117,1,1.00,25.92,25.92,19.78,19.78,0.00,19.78,0.00,0.00,0.00,25.92,1,12
1058,3472,20,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1002,7468,20,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,1729,46,3,0.00,93.75,93.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.75,0,0
764,1902,35,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,8746,77,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,7859,36,3,3.00,47.34,57.30,32.59,25.37,8.89,23.71,0.00,9.96,0.00,57.30,12,72
848,3808,46,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
911,2630,84,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,4477,44,3,11.00,168.50,183.70,129.78,96.22,33.53,96.25,0.00,15.20,0.00,183.70,33,264
785,8129,116,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,5979,51,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
820,2953,61,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,1242,74,3,1.00,17.02,29.88,12.14,9.89,3.19,8.94,0.00,12.86,0.00,29.88,24,24
827,6602,9,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,6926,47,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,7160,46,3,0.42,15.93,15.93,8.32,4.08,2.99,5.33,0.00,0.00,0.00,24.74,10,10
750,4006,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,7166,143,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,1847,21,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,7873,113,1,1.00,23.27,23.27,17.65,11.59,4.37,13.28,4.25,0.00,0.00,96.00,24,24
967,4082,47,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
743,563,14,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,9093,27,1,39.00,541.98,552.63,643.73,482.32,165.57,478.15,0.00,10.65,0.00,552.63,117,936
820,3532,50,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,4684,49,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,8980,136,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,4341,74,3,2.00,43.96,57.24,32.19,21.67,8.75,23.44,0.00,13.28,0.00,57.24,48,48
834,4347,9,3,1.00,25.93,26.00,20.43,20.43,0.00,20.43,0.00,0.07,0.00,26.00,12,12
750,3292,124,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,3820,88,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,1437,46,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,5473,50,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,128,84,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,3911,49,5,1.00,21.19,23.67,12.97,11.16,4.22,8.76,0.00,2.48,0.00,23.67,8,8
799,146,16,4,2.00,80.72,80.72,68.31,67.54,0.00,68.31,0.00,0.00,0.00,80.72,12,48
967,6125,94,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,3924,45,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,7248,27,4,36.00,500.40,510.12,582.69,433.08,152.87,429.82,0.00,9.72,0.00,510.12,108,864
743,851,77,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,2260,33,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,6959,50,4,1.00,12.46,14.12,10.12,8.97,2.48,7.64,0.00,1.66,0.00,14.12,8,8
848,4253,76,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,7089,11,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1030,6234,131,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,300,94,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
855,5405,25,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
729,4869,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1086,1632,143,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,5669,84,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,4162,52,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,6568,22,5,2.00,85.92,85.92,51.24,51.24,0.00,51.24,0.00,0.00,0.00,85.92,48,48
876,727,45,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,4716,24,3,1.00,29.03,29.12,27.52,27.40,0.00,27.52,0.00,0.09,0.00,29.12,3,24
1079,8193,20,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,8711,143,1,52.00,645.08,658.32,500.20,412.04,121.08,379.12,0.00,13.24,0.00,760.24,104,1248
911,8173,13,1,1.00,32.49,33.60,32.91,24.13,12.33,20.58,0.00,1.11,0.00,33.60,24,24
848,3736,32,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,3577,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
757,1033,143,3,4.00,60.72,60.72,46.18,31.17,12.08,34.09,0.00,0.00,0.00,96.00,8,96
946,4964,136,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
764,100,74,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,5215,36,3,0.75,15.07,16.19,10.60,7.24,3.00,7.60,0.00,1.12,0.00,16.19,3,18
890,3209,52,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,1526,148,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,4362,137,3,0.00,12.95,12.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.95,0,0
946,5311,42,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,2925,122,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,3328,45,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
883,6382,148,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
778,1883,82,3,-90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-90,-90
820,8119,74,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
785,6260,80,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,1649,88,1,3.00,66.33,66.33,61.05,35.55,20.26,40.78,1.89,0.00,0.00,85.83,45,45
736,3515,45,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
834,4637,6,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,6198,40,5,10.00,139.40,139.40,106.10,77.63,27.74,78.36,0.00,0.00,0.00,240.00,10,240
757,8724,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,6130,141,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,1225,80,1,1.00,31.38,29.55,26.14,26.14,0.00,26.14,0.00,-1.83,0.00,29.55,12,12
792,6899,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,6142,74,5,1.00,43.87,43.87,24.44,11.12,8.73,15.71,0.00,0.00,0.00,96.00,24,24
876,1827,141,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
974,359,79,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
792,4825,21,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
806,979,50,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
939,5455,60,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
771,1488,19,1,2.00,63.90,64.32,50.66,50.66,0.00,50.66,0.00,0.42,0.00,64.32,24,24
939,1919,49,3,8.00,153.44,154.24,102.37,78.82,30.53,71.83,0.00,0.80,0.00,154.24,64,64
799,583,37,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,3286,131,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
876,3158,6,1,2.00,28.46,29.10,13.14,9.48,3.27,9.86,4.20,0.64,0.00,120.00,24,24
1002,1784,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
736,377,35,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
946,4955,51,3,1.00,38.53,38.56,27.74,14.90,7.67,20.08,0.00,0.03,0.00,38.56,1,24
771,4492,37,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
862,7206,31,1,2.00,34.80,33.68,41.84,21.99,15.90,25.95,0.00,-1.12,0.00,33.68,4,24
939,8722,17,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
827,881,143,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
799,986,135,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
918,6709,11,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
1058,6521,94,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
890,1715,32,3,1.00,19.09,21.58,21.72,12.07,8.38,13.35,0.00,2.49,0.00,21.58,12,12
1030,6303,45,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
967,7147,39,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0
